amfi_code,date,nav,daily_return_pct,cumulative_return_pct
118635,2025-12-10,310.4759,0.6721400245782272,82.26534963614547
118635,2025-12-11,313.1541,0.8626112364921168,83.8375910223385
118635,2025-12-12,309.7113,-1.0993948346836424,81.81649004243208
118635,2025-12-15,310.5185,0.2606298188022382,82.29035803098223
118635,2025-12-16,315.0756,1.4675776161484633,84.96561052184184
118635,2025-12-17,314.9824,-0.0295802023387525,84.91089731999237
118635,2025-12-18,316.3952,0.4485329973992202,85.74028371025952
118635,2025-12-19,318.588,0.6930572903760979,87.02757028767874
118635,2025-12-22,316.0868,-0.7850892061220249,85.55923702087789
118635,2025-12-23,321.0351,1.5654877078068452,88.4641440671399
118635,2025-12-24,322.5173,0.4616940639823985,89.33427183303313
118635,2025-12-25,324.0594,0.4781448933127041,90.23956398509355
118635,2025-12-26,319.8436,-1.3009343348781122,87.76467217868907
118635,2025-12-29,322.0976,0.7047194316222027,89.08788630925403
118635,2025-12-30,323.6031,0.4674049108096323,89.97169237560962
118635,2025-12-31,328.1052,1.391241307638902,92.61465703275982
118635,2026-01-01,327.4388,-0.2031055893048972,92.22344589850584
118635,2026-01-02,324.9687,-0.7543699769239298,90.77336993403888
118635,2026-01-05,323.3249,-0.5058333310254182,89.80837464219209
118635,2026-01-06,322.1568,-0.3612774642472782,89.12263975935582
118635,2026-01-07,319.3832,-0.8609472157657394,87.49439365796499
118635,2026-01-08,322.9421,1.1143040710970276,89.5836513195744
118635,2026-01-09,326.641,1.1453755951918332,91.7550961942624
118635,2026-01-12,326.286,-0.1086820086884432,91.546692903956
118635,2026-01-13,325.406,-0.2697020405411199,91.030087564605
118635,2026-01-14,320.7693,-1.4248968980289267,88.308105772595
118635,2026-01-15,322.7691,0.6234387143657427,89.48209140627014
118635,2026-01-16,327.3381,1.4155630139316422,92.16432981024144
118635,2026-01-19,325.8025,-0.4691174049094804,91.26285349307398
118635,2026-01-20,325.659,-0.0440450886656895,91.17861159966844
118635,2026-01-21,326.9879,0.4080648776788154,91.95874436724066
118635,2026-01-22,331.8094,1.4745193935310708,94.78921328051432
118635,2026-01-23,332.5242,0.2154248794639324,95.20883770843264
118635,2026-01-26,333.2287,0.2118642793516922,95.62241550567444
118635,2026-01-27,333.8906,0.1986323506948828,96.01098490807946
118635,2026-01-28,330.187,-1.1092255966475228,93.83678089123812
118635,2026-01-29,326.4664,-1.1268160163785956,91.65259699852297
118635,2026-01-30,324.4807,-0.6082402354423033,90.48688879130788
118635,2026-02-02,327.3522,0.884952479454082,92.17260723670152
118635,2026-02-03,326.6229,-0.2227875664192802,91.74447056171438
118635,2026-02-04,325.3772,-0.3813878328800535,91.01318048077172
118635,2026-02-05,324.0896,-0.3957253304779806,90.25729294105768
118635,2026-02-06,323.8915,-0.0611250715851441,90.14099803455149
118635,2026-02-09,328.6073,1.4559814011791072,92.90941560195088
118635,2026-02-10,328.37,-0.0722138552612827,92.77010827578272
118635,2026-02-11,326.4307,-0.5905837926729052,91.63163925918792
118635,2026-02-12,326.6667,0.0722971215636247,91.7701834183775
118635,2026-02-13,331.5667,1.4999998469388045,94.64673587612744
118635,2026-02-16,330.3746,-0.3595355022081636,93.9469117567634
118635,2026-02-17,327.3636,-0.9113896770514328,92.1792996240522
118635,2026-02-18,326.1915,-0.3580422502685088,91.491216535128
118635,2026-02-19,326.7042,0.1571776088586052,91.79219785045214
118635,2026-02-20,328.7203,0.6171025655623552,92.97575242393572
118635,2026-02-23,331.613,0.8799882453258911,94.67391636159554
118635,2026-02-24,328.955,-0.8015367310690524,93.11353341614672
118635,2026-02-25,326.5719,-0.7244455928622329,91.71453093409288
118635,2026-02-26,325.8765,-0.2129393251532052,91.3062953057012
118635,2026-02-27,327.8775,0.6140362990273873,92.48098540120272
118635,2026-03-02,324.6791,-0.975486271549586,90.60335981327064
118635,2026-03-03,323.235,-0.4447776281257365,89.7555987103652
118635,2026-03-04,321.8358,-0.432873915262888,88.93419622079712
118635,2026-03-05,324.4948,0.8261977070294746,90.49516621776792
118635,2026-03-06,326.0698,0.485369873415542,91.41977236490182
118635,2026-03-09,328.6614,0.7947991503659768,92.94117508929054
118635,2026-03-10,332.4557,1.15447083229121,95.16862467917632
118635,2026-03-11,331.7957,-0.1985226903915227,94.7811706746631
118635,2026-03-12,328.7545,-0.9165881293820232,92.99582958598778
118635,2026-03-13,325.7584,-0.9113487419944112,91.2369645209542
118635,2026-03-16,321.0572,-1.4431554182486095,88.47711790577588
118635,2026-03-17,320.0183,-0.3235871987919969,87.86723007958071
118635,2026-03-18,319.1776,-0.262703726630642,87.37369586504389
118635,2026-03-19,321.4085,0.6989525580742617,88.68334910545089
118635,2026-03-20,321.6189,0.0654618655075989,88.80686474567752
118635,2026-03-23,320.4954,-0.3493264854770639,88.14731236072203
118635,2026-03-24,320.3563,-0.0434015589615421,88.06565349401323
118635,2026-03-25,317.806,-0.796082362045003,86.56849599748271
118635,2026-03-26,320.6513,0.8952946136951523,88.2388336930002
118635,2026-03-27,318.7586,-0.5902673714405671,87.12772127733017
118635,2026-03-30,315.9598,-0.8780312123343625,85.48468147758517
118635,2026-03-31,318.2473,0.7239845068898187,86.8275618341368
118635,2026-04-01,319.9122,0.5231466221394365,87.80494391309756
118635,2026-04-02,315.5909,-1.3507768694035471,85.26811817112315
118635,2026-04-03,317.9723,0.7545844953070757,86.66612266558961
118635,2026-04-06,316.2102,-0.5541677687018742,85.63167917869141
118635,2026-04-07,315.4056,-0.2544509949394369,85.15933752409846
118635,2026-04-08,316.052,0.2049424613894013,85.53880762791266
118635,2026-04-09,317.7379,0.5334248794502283,86.52851778883522
118635,2026-04-10,319.0637,0.4172621522330111,87.30683069668925
118635,2026-04-13,319.0981,0.010781546130123,87.3270252690457
118635,2026-04-14,318.1545,-0.2957084357443684,86.77308345289615
118635,2026-04-15,319.395,0.3899049046925285,87.50132086592446
118635,2026-04-16,319.2502,-0.0453357128320619,87.41631580554035
118635,2026-04-17,324.1723,1.5417688070359814,90.30584210192625
118635,2026-04-20,325.9009,0.5332349494389099,91.32061936283772
118635,2026-04-21,323.6126,-0.7021459590937029,89.97726936506854
118635,2026-04-22,322.5157,-0.3389546636935692,89.33333255059794
118635,2026-04-23,322.8095,0.0910963404262332,89.50580828775855
118635,2026-04-24,326.4314,1.1219930020646809,91.63205019525331
118635,2026-04-27,330.3958,1.21446650046535,93.9593572490296
118635,2026-04-28,329.4957,-0.2724308238785111,93.43095217408658
118635,2026-04-29,327.1548,-0.7104493321157035,92.05672326626072
118635,2026-04-30,324.4905,-0.8143851167704219,90.49264189622338
118635,2026-05-01,325.3298,0.2586516400326033,90.98535423862936
118635,2026-05-04,331.6969,1.957121665460737,94.72316998429052
118635,2026-05-05,333.3364,0.4942765518761272,95.68564095459271
118635,2026-05-06,329.1834,-1.245888537825457,93.24761598376918
118635,2026-05-07,327.401,-0.5414610821809385,92.2012553509746
118635,2026-05-08,325.9005,-0.4583064804322467,91.32038454222896
118635,2026-05-11,323.8811,-0.6196369750890329,90.1348926987228
118635,2026-05-12,323.0205,-0.2657147947194183,89.6296761588984
118635,2026-05-13,324.1663,0.3547143292762955,90.30231979279426
118635,2026-05-14,326.15,0.6119389955093979,91.4668538969654
118635,2026-05-15,329.2489,0.9501456385099027,93.28606785845952
118635,2026-05-18,330.836,0.4820365383149338,94.2177773290095
118635,2026-05-19,325.7517,-1.536803733571912,91.23303127575689
118635,2026-05-20,323.11,-0.8109550924830233,89.6822172701165
118635,2026-05-21,322.8585,-0.0778372690415141,89.53457381233605
118635,2026-05-22,323.4149,0.1723355587664565,89.86120927917116
118635,2026-05-25,325.8726,0.7599216981035717,91.30400580476544
118635,2026-05-26,326.156,0.0869665016328458,91.47037620609734
118635,2026-05-27,326.4599,0.0931762714774464,91.64878116363003
118635,2026-05-28,327.265,0.2466152810804533,92.12141634398398
118635,2026-05-29,326.7508,-0.1571203764533235,91.81955445137687
118636,2022-01-03,30.1152,,0.0
118636,2022-01-04,30.2094,0.3127988524067593,0.3127988524067593
118636,2022-01-05,30.2116,0.0072825014730604,0.3201041334608412
118636,2022-01-06,30.218,0.0211839161117,0.341355860163639
118636,2022-01-07,30.224,0.019855715136674,0.3612793539474968
118636,2022-01-10,30.3317,0.3563393329804265,0.7189060673679748
118636,2022-01-11,30.2558,-0.2502332543180885,0.4668738710020159
118636,2022-01-12,30.4001,0.4769333483166882,0.9460338965040728
118636,2022-01-13,30.3188,-0.2674333308114063,0.6760705557326441
118636,2022-01-14,30.2775,-0.1362191115743316,0.5389305068536743
118636,2022-01-17,30.3431,0.2166625381884168,0.7567607055573244
118636,2022-01-18,30.4306,0.2883686900811089,1.0473116565720808
118636,2022-01-19,30.3319,-0.324344574211477,0.7195701838274449
118636,2022-01-20,30.2571,-0.24660505935995,0.4711906279885269
118636,2022-01-21,30.287,0.0988197811422786,0.5704760386781249
118636,2022-01-24,30.4751,0.621058539967656,1.1950775688024606
118636,2022-01-25,30.5797,0.3432310312353248,1.5424104771012637
118636,2022-01-26,30.5693,-0.0340094899557552,1.50787642120922
118636,2022-01-27,30.3922,-0.5793394026032628,0.919801296355316
118636,2022-01-28,30.4072,0.04935476865775,0.9696100308149936
118636,2022-01-31,30.4436,0.1197084900944611,1.0904792264371466
118636,2022-02-01,30.423,-0.0676661104468623,1.022075231112507
118636,2022-02-02,30.3665,-0.1857147552838278,0.8344623313144117
118636,2022-02-03,30.3874,0.0688258442691713,0.9038625013282342
118636,2022-02-04,30.324,-0.2086391069982873,0.6933375836786659
118636,2022-02-07,30.4761,0.5015829046299825,1.1983981510997666
118636,2022-02-08,30.6015,0.4114699715514813,1.614799171182657
118636,2022-02-09,30.6611,0.1947616946881725,1.8127058761024275
118636,2022-02-10,30.6768,0.0512049469849396,1.864839018170228
118636,2022-02-11,30.6345,-0.1378892192145264,1.72437838699393
118636,2022-02-14,30.6417,0.0235029133819786,1.748286579534586
118636,2022-02-15,30.7773,0.4425341935989202,2.19855753905005
118636,2022-02-16,30.8536,0.2479099856062649,2.451917968334927
118636,2022-02-17,30.8782,0.0797313765654506,2.53360429284879
118636,2022-02-18,30.959,0.2616732840644786,2.8019073424715657
118636,2022-02-21,31.0105,0.1663490422817215,2.972917330783132
118636,2022-02-22,31.0503,0.12834362554619,3.10507650621612
118636,2022-02-23,31.136,0.2760037745207055,3.3896504090957347
118636,2022-02-24,31.1855,0.1589799588900264,3.5540192328126663
118636,2022-02-25,31.262,0.2453063122284327,3.808043778557013
118636,2022-02-28,31.2837,0.0694133452754153,3.880100414408672
118636,2022-03-01,31.2726,-0.0354817364953574,3.8432419509085047
118636,2022-03-02,31.2383,-0.1096806789329996,3.7293459781107208
118636,2022-03-03,31.1948,-0.1392521359997123,3.584900648177669
118636,2022-03-04,31.0777,-0.3753830766666244,3.1960604611624754
118636,2022-03-07,31.0153,-0.2007870595314376,2.988856125810213
118636,2022-03-08,30.9507,-0.2082842983946564,2.774346509403891
118636,2022-03-09,30.9199,-0.0995130966343293,2.672072574646678
118636,2022-03-10,31.0508,0.423351951332318,3.106736797364773
118636,2022-03-11,31.0473,-0.0112718512888521,3.09511475932418
118636,2022-03-14,31.0751,0.0895407974284445,3.1874269471894534
118636,2022-03-15,31.1054,0.0975057200137685,3.2880405907979915
118636,2022-03-16,31.239,0.4295074167186552,3.731670385718844
118636,2022-03-17,31.2027,-0.1162009027177557,3.611133248326426
118636,2022-03-18,31.1941,-0.0275617174154807,3.582576240569546
118636,2022-03-21,31.1946,0.0016028672088719,3.584236531718199
118636,2022-03-22,31.293,0.3154392106325954,3.910981829773652
118636,2022-03-23,31.4082,0.3681334483750298,4.293512910423969
118636,2022-03-24,31.4547,0.1480505091027151,4.4479199872489605
118636,2022-03-25,31.5616,0.3398538215274582,4.8028902348315805
118636,2022-03-28,31.5848,0.0735070465375686,4.87992774412922
118636,2022-03-29,31.5801,-0.0148805754666803,4.864321007331851
118636,2022-03-30,31.6831,0.3261547620178495,5.206340983954938
118636,2022-03-31,31.7311,0.1515003266725934,5.365728934225911
118636,2022-04-01,31.6814,-0.1566286702950781,5.200695994049509
118636,2022-04-04,31.7702,0.280290643721548,5.495563702050776
118636,2022-04-05,31.7626,-0.0239217883425402,5.470327276591225
118636,2022-04-06,31.7452,-0.0547814095823384,5.412549144617995
118636,2022-04-07,31.8258,0.2538966520922781,5.680188077781323
118636,2022-04-08,31.8277,0.005969999183053,5.6864971841462
118636,2022-04-11,31.8681,0.1269334573343217,5.820648708957599
118636,2022-04-12,31.9304,0.1954932989415736,6.027520986080104
118636,2022-04-13,31.8765,-0.1688046501139961,5.848541600255008
118636,2022-04-14,31.9166,0.1257980016626581,5.981696950377202
118636,2022-04-15,32.0345,0.3694002493999981,6.373193603230254
118636,2022-04-18,31.9665,-0.2122711451716163,6.147394007013074
118636,2022-04-19,32.0119,0.1420236810410813,6.298148443311002
118636,2022-04-20,31.9542,-0.1802454712153789,6.106550844756131
118636,2022-04-21,32.0457,0.2863473346226719,6.410384124960133
118636,2022-04-22,32.1367,0.2839694561204808,6.712557114015505
118636,2022-04-25,32.1172,-0.0606782899302049,6.6478057592179285
118636,2022-04-26,32.3057,0.5869129313887944,7.273735522261182
118636,2022-04-27,32.4052,0.3079951835124994,7.604133460843698
118636,2022-04-28,32.4722,0.2067569402441682,7.826612474763572
118636,2022-04-29,32.5348,0.1927802859060801,8.03448092657526
118636,2022-05-02,32.6249,0.2769342365712912,8.333665391563038
118636,2022-05-03,32.5524,-0.2222229033652101,8.09292317500796
118636,2022-05-04,32.5777,0.0777208439316279,8.176933907129946
118636,2022-05-05,32.6185,0.1252390438858386,8.312413664860262
118636,2022-05-06,32.5949,-0.0723515796250406,8.234047922643729
118636,2022-05-09,32.6425,0.1460351159230377,8.39210763999574
118636,2022-05-10,32.7533,0.339434785938586,8.760028158537892
118636,2022-05-11,32.7278,-0.077854750513695,8.675353309956435
118636,2022-05-12,32.7327,0.0149719810069726,8.691624163213252
118636,2022-05-13,32.6744,-0.1781093524212851,8.49803421527997
118636,2022-05-16,32.5369,-0.4208187449501577,8.041454149399652
118636,2022-05-17,32.6102,0.2252826790505535,8.284852831792566
118636,2022-05-18,32.6174,0.0220789814230126,8.308761024333222
118636,2022-05-19,32.6306,0.0404691974222215,8.352592710657735
118636,2022-05-20,32.5589,-0.2197323984235666,8.114506959940492
118636,2022-05-23,32.553,-0.0181210053165292,8.094915524386348
118636,2022-05-24,32.6524,0.3053482013946507,8.424981404739128
118636,2022-05-25,32.6618,0.028788082958675,8.456194878333868
118636,2022-05-26,32.6735,0.0358216632273755,8.4950456912124
118636,2022-05-27,32.6999,0.0807994246101673,8.582709063861426
118636,2022-05-30,32.6075,-0.2825696714668813,8.275887259589831
118636,2022-05-31,32.6682,0.1861534922947161,8.477446605036643
118636,2022-06-01,32.5744,-0.287129379641371,8.165975985548801
118636,2022-06-02,32.5066,-0.2081389066260541,7.940840505791091
118636,2022-06-03,32.4301,-0.2353368239065179,7.686815960046767
118636,2022-06-06,32.425,-0.0157261309709388,7.669880990330458
118636,2022-06-07,32.4055,-0.0601387818041421,7.605129635532903
118636,2022-06-08,32.4147,0.0283902423971138,7.635678992668171
118636,2022-06-09,32.35,-0.1996007984031989,7.420837318032092
118636,2022-06-10,32.4414,0.2825347758887098,7.724338540006381
118636,2022-06-13,32.5189,0.2388922796180193,7.981683668048034
118636,2022-06-14,32.514,-0.0150681603621305,7.965412814791195
118636,2022-06-15,32.4841,-0.0919603862951534,7.866127404101575
118636,2022-06-16,32.446,-0.1172881502027101,7.739613218573993
118636,2022-06-17,32.4299,-0.0496209085865562,7.686151843587297
118636,2022-06-20,32.3249,-0.3237752814532424,7.3374907023695535
118636,2022-06-21,32.256,-0.2131483778758713,7.1087025820847805
118636,2022-06-22,32.3353,0.2458457341269815,7.372024758261597
118636,2022-06-23,32.3691,0.1045297244806953,7.48426043991075
118636,2022-06-24,32.512,0.4414704146856074,7.958771650196583
118636,2022-06-27,32.4967,-0.0470595472441104,7.907966741047701
118636,2022-06-28,32.4764,-0.0624678813541001,7.840558920412266
118636,2022-06-29,32.4523,-0.0742077323841239,7.760532887047078
118636,2022-06-30,32.4355,-0.0517682876098213,7.704747104452214
118636,2022-07-01,32.3909,-0.1375036611120372,7.556649133992144
118636,2022-07-04,32.4223,0.0969408074489974,7.660915418127723
118636,2022-07-05,32.4339,0.0357778442615197,7.6994341727765425
118636,2022-07-06,32.4015,-0.0998954797295503,7.591847306343635
118636,2022-07-07,32.5131,0.3444284986806156,7.962424290723624
118636,2022-07-08,32.6782,0.5077953194250862,8.510652428009768
118636,2022-07-11,32.7838,0.3231512139591608,8.861305918605877
118636,2022-07-12,32.8393,0.1692909302765555,9.045598236106688
118636,2022-07-13,32.9118,0.2207720627418918,9.286340452661769
118636,2022-07-14,33.0756,0.4976938362532657,9.830251832961425
118636,2022-07-15,33.1484,0.2201018273289001,10.071990224205727
118636,2022-07-18,33.1091,-0.1185577584438601,9.941491339921347
118636,2022-07-19,33.1513,0.1274574059699551,10.081619912867913
118636,2022-07-20,33.2131,0.1864180288555728,10.286831898841765
118636,2022-07-21,33.1394,-0.2219003947237507,10.04210498352991
118636,2022-07-22,33.1251,-0.0431510528253298,9.994620656678354
118636,2022-07-25,33.2266,0.3064141693156941,10.331659759855484
118636,2022-07-26,33.0837,-0.4300771068962761,9.85714854956965
118636,2022-07-27,32.9891,-0.2859414152588724,9.543021464243973
118636,2022-07-28,32.9838,-0.0160659126802409,9.525422378068216
118636,2022-07-29,33.0227,0.117936684069142,9.654593029433634
118636,2022-08-01,32.9193,-0.3131179461400846,9.311244819891606
118636,2022-08-02,32.9182,-0.003341504831511,9.307592179364566
118636,2022-08-03,33.0235,0.3198838332594045,9.657249495271468
118636,2022-08-04,33.0386,0.0457250140051934,9.707390287960903
118636,2022-08-05,33.1264,0.2657497593723468,9.998937413664844
118636,2022-08-08,33.0864,-0.1207496136012342,9.866114121772384
118636,2022-08-09,33.0284,-0.1752986121185684,9.673520348528308
118636,2022-08-10,33.1086,0.2428213295224912,9.939831048772716
118636,2022-08-11,33.1489,0.1217206405586202,10.07365051535436
118636,2022-08-12,33.0594,-0.2699938761165588,9.77645839974497
118636,2022-08-15,33.0022,-0.1730218939242522,9.586521092338751
118636,2022-08-16,33.142,0.4236081230948318,10.05073849750293
118636,2022-08-17,33.0744,-0.203970792348096,9.826267134204649
118636,2022-08-18,33.1618,0.2642527150908291,10.11648602698969
118636,2022-08-19,33.1313,-0.091973294573866,10.015208266921682
118636,2022-08-22,33.1405,0.0277683036886466,10.04575762405695
118636,2022-08-23,33.1746,0.1028952490155443,10.158989480395263
118636,2022-08-24,33.0089,-0.4994785166965165,9.608768993730733
118636,2022-08-25,32.8969,-0.3393024305565872,9.236863776431846
118636,2022-08-26,32.9134,0.050156701695303,9.291653384337485
118636,2022-08-29,32.8628,-0.1537367759028352,9.123631920093512
118636,2022-08-30,32.9548,0.2799517996031841,9.429125491446166
118636,2022-08-31,32.8311,-0.3753626178887415,9.018369461268726
118636,2022-09-01,32.8873,0.1711791563487219,9.20498618637764
118636,2022-09-02,32.7828,-0.3177518373353893,8.857985336308571
118636,2022-09-05,32.7631,-0.0600924875239439,8.792569865051526
118636,2022-09-06,32.6847,-0.2392935955388919,8.532236212942301
118636,2022-09-07,32.8511,0.509106707419682,9.084781107214956
118636,2022-09-08,32.7498,-0.3083610594470265,8.748406120497275
118636,2022-09-09,32.7491,-0.0021374176330857,8.746081712889154
118636,2022-09-12,32.6162,-0.4058126788217042,8.304776325576446
118636,2022-09-13,32.7573,0.4326071093505801,8.773310487727116
118636,2022-09-14,32.7998,0.1297420727593534,8.91443523536286
118636,2022-09-15,32.8205,0.0631101409155121,8.983171288917235
118636,2022-09-16,32.9521,0.4009689066284849,9.420159919243432
118636,2022-09-19,32.9737,0.065549691825395,9.491884496865378
118636,2022-09-20,33.0014,0.0840063444502714,9.583864626500894
118636,2022-09-21,33.0218,0.0618155593399061,9.651604505366064
118636,2022-09-22,33.0782,0.1707962618633818,9.838885346934443
118636,2022-09-23,33.0466,-0.095531195772458,9.733954946339374
118636,2022-09-26,33.0382,-0.0254186512379295,9.706062055041986
118636,2022-09-27,33.1152,0.2330635446240903,9.961746891934965
118636,2022-09-28,33.1478,0.0984442189689183,10.06999787482732
118636,2022-09-29,33.1477,-0.0003016791461196,10.069665816597585
118636,2022-09-30,33.0404,-0.3237027003381909,9.713367336096043
118636,2022-10-03,33.1748,0.4067747363833307,10.159653596854737
118636,2022-10-04,33.129,-0.1380565971761727,10.007570927637865
118636,2022-10-05,33.2211,0.2780041655347398,10.313396557220278
118636,2022-10-06,33.2453,0.0728452700241799,10.3937546488152
118636,2022-10-07,33.1466,-0.2968840708310716,10.066013176070545
118636,2022-10-10,33.2608,0.3445300573814647,10.445223674423554
118636,2022-10-11,33.2917,0.0929021550894582,10.547829667410458
118636,2022-10-12,33.4134,0.3655565801686355,10.951944532993307
118636,2022-10-13,33.4076,-0.0173583053505455,10.932685155668898
118636,2022-10-14,33.4765,0.2062404961745256,11.161473275953671
118636,2022-10-17,33.3377,-0.4146192104909518,10.700576453086796
118636,2022-10-18,33.3052,-0.0974872291729767,10.592657528424176
118636,2022-10-19,33.208,-0.2918463182926434,10.269896929125476
118636,2022-10-20,33.1862,-0.0656468320886505,10.197508235044085
118636,2022-10-21,33.2351,0.1473504046862972,10.35988470938265
118636,2022-10-24,33.194,-0.1236644391020336,10.223408776963128
118636,2022-10-25,33.2759,0.2467313369886037,10.495364467112944
118636,2022-10-26,33.2136,-0.1872225845131137,10.28849218999044
118636,2022-10-27,33.2973,0.2520052026880659,10.56642492827542
118636,2022-10-28,33.4169,0.3591882825334069,10.963566571033878
118636,2022-10-31,33.5119,0.2842872917595551,11.279021889278496
118636,2022-11-01,33.4924,-0.0581882853553317,11.214270534480942
118636,2022-11-02,33.3231,-0.5054878121603879,10.652095951546038
118636,2022-11-03,33.3815,0.1752538029175188,10.846017957709076
118636,2022-11-04,33.3805,-0.002995671255046,10.842697375411747
118636,2022-11-07,33.3078,-0.2177918245682253,10.601291042397198
118636,2022-11-08,33.2707,-0.11138532115601,10.478097439166923
118636,2022-11-09,33.4007,0.3907341895421634,10.909773137817446
118636,2022-11-10,33.3146,-0.2577790285832382,10.623871002018914
118636,2022-11-11,33.3635,0.1467824917603888,10.786247476357458
118636,2022-11-14,33.3914,0.0836243199904052,10.878891722452444
118636,2022-11-15,33.3708,-0.0616925316099248,10.810487727127828
118636,2022-11-16,33.4346,0.1911851079386739,11.022340877696312
118636,2022-11-17,33.582,0.4408606652988256,11.511794708320044
118636,2022-11-18,33.5666,-0.0458579000655157,11.46065774094145
118636,2022-11-21,33.5556,-0.0327706708454278,11.424131335671015
118636,2022-11-22,33.6178,0.1853639928953931,11.63067155456381
118636,2022-11-23,33.7053,0.2602787808839268,11.921222505578566
118636,2022-11-24,33.7041,-0.0035602709366311,11.91723780682179
118636,2022-11-25,33.6878,-0.0483620687097285,11.863112315375623
118636,2022-11-28,33.5097,-0.5286780377465994,11.271716608224413
118636,2022-11-29,33.4536,-0.1674142114074461,11.085431941345236
118636,2022-11-30,33.3672,-0.2582681684482502,10.7985336308575
118636,2022-12-01,33.4344,0.2013953822915803,11.021676761236844
118636,2022-12-02,33.4234,-0.0329002464527383,10.985150355966413
118636,2022-12-05,33.4091,-0.0427843965604912,10.937666029114856
118636,2022-12-06,33.4179,0.0263401288870479,10.966887153331207
118636,2022-12-07,33.3542,-0.190616406177535,10.755366060992454
118636,2022-12-08,33.4946,0.4209364937548976,11.221575815535
118636,2022-12-09,33.614,0.3564753721495339,11.618053341834012
118636,2022-12-12,33.7609,0.4370202891652353,12.105846881309091
118636,2022-12-13,33.8288,0.2011202307995452,12.331314419296556
118636,2022-12-14,33.8359,0.0209880338646328,12.35489055360748
118636,2022-12-15,33.9836,0.436518608933123,12.845340558920416
118636,2022-12-16,33.935,-0.1430101578408393,12.683960259271077
118636,2022-12-19,33.8703,-0.1906586120524633,12.469118584634998
118636,2022-12-20,33.8287,-0.1228214689565909,12.330982361066823
118636,2022-12-21,33.8829,0.1602189856541924,12.510957921581124
118636,2022-12-22,33.8276,-0.1632091704074967,12.32732972053978
118636,2022-12-23,33.824,-0.0106421974955361,12.315375624269452
118636,2022-12-26,33.6974,-0.374290444654668,11.89498990542981
118636,2022-12-27,33.7479,0.1498631941930117,12.062679311444048
118636,2022-12-28,33.6288,-0.352910847786092,11.66719795983422
118636,2022-12-29,33.5595,-0.2060733656865543,11.437081606630528
118636,2022-12-30,33.6722,0.3358214514518787,11.811311231537536
118636,2023-01-02,33.7821,0.3263820005820816,12.17624322601212
118636,2023-01-03,33.8236,0.1228461226507438,12.314047391350536
118636,2023-01-04,33.8568,0.0981563168911625,12.42429072362128
118636,2023-01-05,33.8212,-0.1051487441223075,12.306077993836984
118636,2023-01-06,33.7651,-0.1658722931179301,12.119793326957806
118636,2023-01-09,33.7439,-0.0627867235696078,12.049396982254802
118636,2023-01-10,33.625,-0.3523599821004586,11.654579747104442
118636,2023-01-11,33.656,0.0921933085501924,11.757517798321103
118636,2023-01-12,33.6698,0.0410030900879654,11.803341834024009
118636,2023-01-13,33.6003,-0.2064164325300543,11.572561364360844
118636,2023-01-16,33.743,0.424698589000716,12.04640845818723
118636,2023-01-17,33.8043,0.1816673087751352,12.24996015301243
118636,2023-01-18,33.873,0.2032285833459157,12.478084156837731
118636,2023-01-19,33.8411,-0.0941753018628421,12.372157581553475
118636,2023-01-20,33.8506,0.0280723735339716,12.40370311337795
118636,2023-01-23,33.9139,0.186998162514107,12.613895972797785
118636,2023-01-24,33.9366,0.0669342069181011,12.689273190946748
118636,2023-01-25,34.0836,0.4331606584041969,13.177398788651562
118636,2023-01-26,34.0759,-0.0225915102864737,13.151830304962251
118636,2023-01-27,34.0423,-0.0986034117954282,13.040258739772591
118636,2023-01-30,34.1065,0.1885889026299603,13.253440123259995
118636,2023-01-31,34.0077,-0.2896808526233863,12.925366592285624
118636,2023-02-01,34.0967,0.261705437298021,13.22089841674634
118636,2023-02-02,33.9949,-0.2985626174967004,12.88286313888003
118636,2023-02-03,34.0593,0.1894401807329915,13.096708638826904
118636,2023-02-06,34.0135,-0.1344713485009974,12.944625969610035
118636,2023-02-07,34.0641,0.1487644611698479,13.112647433854008
118636,2023-02-08,34.1518,0.2574557965717483,13.403862501328234
118636,2023-02-09,34.1748,0.0673463770577198,13.48023589416638
118636,2023-02-10,34.0814,-0.2733007947376298,13.170093507597503
118636,2023-02-13,34.0141,-0.1974684138562499,12.9466183189884
118636,2023-02-14,33.9615,-0.1546417515089326,12.771955690149817
118636,2023-02-15,33.8093,-0.4481545279213295,12.266563064498982
118636,2023-02-16,33.9152,0.3132274255899903,12.618212729784297
118636,2023-02-17,33.9343,0.0563169316412759,12.681635851662952
118636,2023-02-20,33.847,-0.2572618265294979,12.391749017107646
118636,2023-02-21,33.9811,0.3961946405885097,12.837039103177128
118636,2023-02-22,33.9308,-0.1480234600998775,12.670013813622338
118636,2023-02-23,33.9619,0.0916571374680375,12.773283923068735
118636,2023-02-24,33.9011,-0.1790241417588545,12.571392519392187
118636,2023-02-27,33.7387,-0.4790405031105171,12.03212995430878
118636,2023-02-28,33.6326,-0.3144756614807509,11.679816172563996
118636,2023-03-01,33.6042,-0.0844418807942282,11.585511635320357
118636,2023-03-02,33.6899,0.2550276453538558,11.87008553819997
118636,2023-03-03,33.729,0.1160585219902587,11.999920306024858
118636,2023-03-06,33.7506,0.0640398470159286,12.071644883646782
118636,2023-03-07,33.5897,-0.4767322655004569,11.537363192009352
118636,2023-03-08,33.707,0.3492141936367376,11.926867495483997
118636,2023-03-09,33.7356,0.0848488444536554,12.021836149187104
